# meta: {"duration": 6.0, "fps": 24.0, "frame_count": 144, "led_count": 160, "motion": {"code": 0, "direction": "LEFT_ORIGIN"}, "palette": ["#ff6f61", "#ffd54f", "#00bcd4"], "ramp_space": "hsluv", "show_params": {"wave_amplitude": 0.45, "wave_direction": 1.0, "wave_frequency": 1.0, "wave_phase": 0.0, "wave_speed": 0.5}, "show_type": "sine", "software_version": "prism-tools/0.1.0", "sync": {"code": 0, "mode": "SYNC"}}
frame,led,r,g,b
51,75,255,196,80
51,76,255,192,79
51,77,255,189,79
51,78,255,186,79
51,79,255,183,78
51,80,255,180,78
51,81,255,177,78
51,82,255,174,78
51,83,255,171,78
51,84,255,168,78
51,85,255,165,78
51,86,255,162,78
51,87,255,159,79
51,88,255,157,79
51,89,255,154,80
51,90,255,151,81
51,91,255,149,81
51,92,255,146,82
51,93,255,144,83
51,94,255,142,83
51,95,255,140,84
51,96,255,138,85
51,97,255,136,86
51,98,255,134,86
51,99,255,132,87
51,100,255,131,88
51,101,255,129,88
51,102,255,128,89
51,103,255,127,89
51,104,255,126,90
51,105,255,125,90
51,106,255,125,90
51,107,255,124,91
51,108,255,124,91
51,109,255,124,91
51,110,255,124,91
51,111,255,124,91
51,112,255,124,91
51,113,255,125,90
51,114,255,125,90
51,115,255,126,90
51,116,255,127,89
51,117,255,128,89
51,118,255,130,88
51,119,255,131,88
51,120,255,133,87
51,121,255,135,86
51,122,255,136,85
51,123,255,138,85
51,124,255,140,84
51,125,255,143,83
51,126,255,145,82
51,127,255,147,82
51,128,255,150,81
51,129,255,152,80
51,130,255,155,80
51,131,255,158,79
51,132,255,160,79
51,133,255,163,78
51,134,255,166,78
51,135,255,169,78
51,136,255,172,78
51,137,255,175,78
51,138,255,178,78
51,139,255,181,78
51,140,255,184,78
51,141,255,187,79
51,142,255,190,79
51,143,255,194,79
51,144,255,197,80
51,145,255,200,80
51,146,255,203,80
51,147,255,206,80
51,148,255,210,80
51,149,255,213,79
51,150,250,214,0
51,151,239,215,0
51,152,228,217,0
51,153,218,218,0
51,154,206,219,0
51,155,194,220,0
51,156,181,221,0
51,157,167,222,0
51,158,151,223,0
51,159,131,225,0
52,0,0,227,77
52,1,0,224,107
52,2,0,222,125
52,3,0,219,139
52,4,0,217,148
52,5,0,215,156
52,6,0,214,162
52,7,0,212,167
52,8,0,210,172
52,9,0,208,176
52,10,0,207,179
52,11,0,206,182
52,12,0,204,185
52,13,0,203,187
52,14,0,202,189
52,15,0,201,191
52,16,0,200,192
52,17,0,199,194
52,18,0,198,195
52,19,0,197,197
52,20,0,197,198
52,21,0,196,199
52,22,0,196,199
52,23,0,195,200
52,24,0,195,200
52,25,0,195,201
52,26,0,195,201
52,27,0,195,201
52,28,0,195,201
52,29,0,195,200
52,30,0,195,200
52,31,0,196,199
52,32,0,196,199
52,33,0,197,198
52,34,0,197,197
52,35,0,198,195
52,36,0,199,194
52,37,0,200,192
52,38,0,201,191
52,39,0,202,189
52,40,0,203,187
52,41,0,204,185
52,42,0,206,182
52,43,0,207,179
52,44,0,208,176
52,45,0,210,172
52,46,0,212,167
52,47,0,214,162
52,48,0,215,156
52,49,0,217,148
52,50,0,219,139
52,51,0,222,125
52,52,0,224,107
52,53,0,227,77
52,54,38,229,0
52,55,94,227,0
52,56,124,225,0
52,57,144,224,0
52,58,162,222,0
52,59,177,221,0
52,60,190,220,0
52,61,202,219,0
52,62,214,218,0
52,63,225,217,0
52,64,236,216,0
52,65,246,214,0
52,66,255,213,54
52,67,255,211,80
52,68,255,207,80
52,69,255,204,80
52,70,255,201,80
52,71,255,198,80
52,72,255,195,80
52,73,255,192,79
52,74,255,188,79
52,75,255,185,78
52,76,255,182,78
52,77,255,179,78
52,78,255,176,78
52,79,255,173,78
52,80,255,170,78
52,81,255,167,78
52,82,255,164,78
52,83,255,161,79
52,84,255,158,79
52,85,255,156,80
52,86,255,153,80
52,87,255,150,81
52,88,255,148,81
52,89,255,146,82
52,90,255,143,83
52,91,255,141,84
52,92,255,139,84
52,93,255,137,85
52,94,255,135,86
52,95,255,133,87
52,96,255,132,87
52,97,255,130,88
52,98,255,129,89
52,99,255,128,89
52,100,255,127,90
52,101,255,126,90
52,102,255,125,90
52,103,255,124,91
52,104,255,124,91
52,105,255,124,91
52,106,255,124,91
52,107,255,124,91
52,108,255,124,91
52,109,255,124,91
52,110,255,125,90
52,111,255,126,90
52,112,255,127,90
52,113,255,128,89
52,114,255,129,89
52,115,255,130,88
52,116,255,132,87
52,117,255,133,87
52,118,255,135,86
52,119,255,137,85
52,120,255,139,84
52,121,255,141,84
52,122,255,143,83
52,123,255,146,82
52,124,255,148,81
52,125,255,150,81
52,126,255,153,80
52,127,255,156,80
52,128,255,158,79
52,129,255,161,79
52,130,255,164,78
52,131,255,167,78
52,132,255,170,78
52,133,255,173,78
52,134,255,176,78
52,135,255,179,78
52,136,255,182,78
52,137,255,185,78
52,138,255,188,79
52,139,255,192,79
52,140,255,195,80
52,141,255,198,80
52,142,255,201,80
52,143,255,204,80
52,144,255,207,80
52,145,255,211,80
52,146,255,213,54
52,147,246,214,0
52,148,236,216,0
52,149,225,217,0
52,150,214,218,0
52,151,202,219,0
52,152,190,220,0
52,153,177,221,0
52,154,162,222,0
52,155,144,224,0
52,156,124,225,0
52,157,94,227,0
52,158,38,229,0
52,159,0,227,77
53,0,0,219,141
53,1,0,217,150
53,2,0,215,158
53,3,0,213,164
53,4,0,211,169
53,5,0,210,173
53,6,0,208,177
53,7,0,207,180
53,8,0,205,183
53,9,0,204,185
53,10,0,203,188
53,11,0,202,190
53,12,0,201,191
53,13,0,200,193
53,14,0,199,194
53,15,0,198,196
53,16,0,197,197
53,17,0,197,198
53,18,0,196,199
53,19,0,196,199
53,20,0,195,200
53,21,0,195,200
53,22,0,195,201
53,23,0,195,201
53,24,0,195,201
53,25,0,195,200
53,26,0,195,200
53,27,0,196,200
53,28,0,196,199
53,29,0,196,198
53,30,0,197,197
53,31,0,198,196
53,32,0,198,195
53,33,0,199,194
53,34,0,200,192
53,35,0,201,190
53,36,0,202,188
53,37,0,204,186
53,38,0,205,184
53,39,0,206,181
53,40,0,208,178
53,41,0,209,175
53,42,0,211,171
53,43,0,212,166
53,44,0,214,160
53,45,0,216,154
53,46,0,218,146
53,47,0,220,135
53,48,0,222,120
53,49,0,225,100
53,50,0,228,61
53,51,63,228,0
53,52,104,226,0
53,53,131,225,0
53,54,151,223,0
53,55,167,222,0
53,56,181,221,0
53,57,194,220,0
53,58,206,219,0
53,59,218,218,0
53,60,228,217,0
53,61,239,215,0
53,62,250,214,0
53,63,255,213,79
53,64,255,210,80
53,65,255,206,80
53,66,255,203,80
53,67,255,200,80
53,68,255,197,80
53,69,255,194,79
53,70,255,190,79
53,71,255,187,79
53,72,255,184,78
53,73,255,181,78
53,74,255,178,78
53,75,255,175,78
53,76,255,172,78
53,77,255,169,78
53,78,255,166,78
53,79,255,163,78
53,80,255,160,79
53,81,255,158,79
53,82,255,155,80
53,83,255,152,80
53,84,255,150,81
53,85,255,147,82
53,86,255,145,82
53,87,255,143,83
53,88,255,140,84
53,89,255,138,85
53,90,255,136,85
53,91,255,135,86
53,92,255,133,87
53,93,255,131,88
53,94,255,130,88
53,95,255,128,89
53,96,255,127,89
53,97,255,126,90
53,98,255,125,90
53,99,255,125,90
53,100,255,124,91
53,101,255,124,91
53,102,255,124,91
53,103,255,124,91
53,104,255,124,91
53,105,255,124,91
53,106,255,125,90
53,107,255,125,90
53,108,255,126,90
53,109,255,127,89
53,110,255,128,89
53,111,255,129,88
53,112,255,131,88
53,113,255,132,87
53,114,255,134,86
53,115,255,136,86
53,116,255,138,85
53,117,255,140,84
53,118,255,142,83
53,119,255,144,83
53,120,255,146,82
53,121,255,149,81
53,122,255,151,81
53,123,255,154,80
53,124,255,157,79
53,125,255,159,79
53,126,255,162,78
53,127,255,165,78
53,128,255,168,78
53,129,255,171,78
53,130,255,174,78
53,131,255,177,78
53,132,255,180,78
53,133,255,183,78
53,134,255,186,79
53,135,255,189,79
53,136,255,192,79
53,137,255,196,80
53,138,255,199,80
53,139,255,202,80
53,140,255,205,80
53,141,255,208,80
53,142,255,212,79
53,143,254,213,0
53,144,243,215,0
53,145,232,216,0
53,146,221,217,0
53,147,210,219,0
53,148,199,220,0
53,149,186,221,0
53,150,172,222,0
53,151,157,223,0
53,152,138,224,0
53,153,115,226,0
53,154,82,227,0
53,155,0,229,28
53,156,0,226,88
53,157,0,223,114
53,158,0,221,130
53,159,0,219,141
54,0,0,212,166
54,1,0,211,170
54,2,0,209,174
54,3,0,208,178
54,4,0,206,181
54,5,0,205,184
54,6,0,204,186
54,7,0,202,188
54,8,0,201,190
54,9,0,200,192
54,10,0,199,194
54,11,0,199,195
54,12,0,198,196
54,13,0,197,197
54,14,0,196,198
54,15,0,196,199
54,16,0,196,200
54,17,0,195,200
54,18,0,195,200
54,19,0,195,201
54,20,0,195,201
54,21,0,195,201
54,22,0,195,200
54,23,0,195,200
54,24,0,196,199
54,25,0,196,199
54,26,0,197,198
54,27,0,197,197
54,28,0,198,196
54,29,0,199,195
54,30,0,200,193
54,31,0,200,192
54,32,0,201,190
54,33,0,203,188
54,34,0,204,185
54,35,0,205,183
54,36,0,207,180
54,37,0,208,177
54,38,0,210,173
54,39,0,211,169
54,40,0,213,164
54,41,0,215,158
54,42,0,217,151
54,43,0,219,142
54,44,0,221,131
54,45,0,223,114
54,46,0,226,90
54,47,0,228,36
54,48,79,227,0
54,49,113,226,0
54,50,137,224,0
54,51,156,223,0
54,52,171,222,0
54,53,185,221,0
54,54,198,220,0
54,55,209,219,0
54,56,221,217,0
54,57,231,216,0
54,58,242,215,0
54,59,253,213,0
54,60,255,212,79
54,61,255,209,80
54,62,255,205,80
54,63,255,202,80
54,64,255,199,80
54,65,255,196,80
54,66,255,193,79
54,67,255,190,79
54,68,255,186,79
54,69,255,183,78
54,70,255,180,78
54,71,255,177,78
54,72,255,174,78
54,73,255,171,78
54,74,255,168,78
54,75,255,165,78
54,76,255,162,78
54,77,255,159,79
54,78,255,157,79
54,79,255,154,80
54,80,255,151,81
54,81,255,149,81
54,82,255,147,82
54,83,255,144,83
54,84,255,142,83
54,85,255,140,84
54,86,255,138,85
54,87,255,136,86
54,88,255,134,86
54,89,255,132,87
54,90,255,131,88
54,91,255,129,88
54,92,255,128,89
54,93,255,127,89
54,94,255,126,90
54,95,255,125,90
54,96,255,125,90
54,97,255,124,91
54,98,255,124,91
54,99,255,124,91
54,100,255,124,91
54,101,255,124,91
54,102,255,124,91
54,103,255,125,90
54,104,255,125,90
54,105,255,126,90
54,106,255,127,89
54,107,255,128,89
54,108,255,130,88
54,109,255,131,88
54,110,255,133,87
54,111,255,134,86
54,112,255,136,85
54,113,255,138,85
54,114,255,140,84
54,115,255,143,83
54,116,255,145,82
54,117,255,147,82
54,118,255,150,81
54,119,255,152,80
54,120,255,155,80
54,121,255,157,79
54,122,255,160,79
54,123,255,163,78
54,124,255,166,78
54,125,255,169,78
54,126,255,172,78
54,127,255,175,78
54,128,255,178,78
54,129,255,181,78
54,130,255,184,78
54,131,255,187,79
54,132,255,190,79
54,133,255,193,79
54,134,255,197,80
54,135,255,200,80
54,136,255,203,80
54,137,255,206,80
54,138,255,209,80
54,139,255,213,79
54,140,250,214,0
54,141,240,215,0
54,142,229,217,0
54,143,218,218,0
54,144,207,219,0
54,145,195,220,0
54,146,182,221,0
54,147,168,222,0
54,148,152,223,0
54,149,132,225,0
54,150,106,226,0
54,151,66,228,0
54,152,0,228,57
54,153,0,225,98
54,154,0,223,119
54,155,0,220,134
54,156,0,218,145
54,157,0,216,153
54,158,0,214,160
54,159,0,212,166
55,0,0,207,179
55,1,0,206,182
55,2,0,204,184
55,3,0,203,187
55,4,0,202,189
55,5,0,201,191
55,6,0,200,192
55,7,0,199,194
55,8,0,198,195
55,9,0,197,197
55,10,0,197,198
55,11,0,196,198
55,12,0,196,199
55,13,0,195,200
55,14,0,195,200
55,15,0,195,200
55,16,0,195,201
55,17,0,195,201
55,18,0,195,201
55,19,0,195,200
55,20,0,195,200
55,21,0,196,199
55,22,0,196,199
55,23,0,197,198
55,24,0,197,197
55,25,0,198,195
55,26,0,199,194
55,27,0,200,193
55,28,0,201,191
55,29,0,202,189
55,30,0,203,187
55,31,0,204,185
55,32,0,206,182
55,33,0,207,179
55,34,0,208,176
55,35,0,210,172
55,36,0,212,168
55,37,0,213,162
55,38,0,215,156
55,39,0,217,149
55,40,0,219,139
55,41,0,221,126
55,42,0,224,109
55,43,0,227,79
55,44,30,229,0
55,45,92,227,0
55,46,122,225,0
55,47,143,224,0
55,48,160,223,0
55,49,176,221,0
55,50,189,220,0
55,51,202,219,0
55,52,213,218,0
55,53,224,217,0
55,54,235,216,0
55,55,246,215,0
55,56,255,213,44
55,57,255,211,80
55,58,255,208,80
55,59,255,204,80
55,60,255,201,80
55,61,255,198,80
55,62,255,195,80
55,63,255,192,79
55,64,255,188,79
55,65,255,185,78
55,66,255,182,78
55,67,255,179,78
55,68,255,176,78
55,69,255,173,78
55,70,255,170,78
55,71,255,167,78
55,72,255,164,78
55,73,255,161,79
55,74,255,159,79
55,75,255,156,80
55,76,255,153,80
55,77,255,151,81
55,78,255,148,81
55,79,255,146,82
55,80,255,143,83
55,81,255,141,84
55,82,255,139,84
55,83,255,137,85
55,84,255,135,86
55,85,255,133,87
55,86,255,132,87
55,87,255,130,88
55,88,255,129,89
55,89,255,128,89
55,90,255,127,90
55,91,255,126,90
55,92,255,125,90
55,93,255,124,91
55,94,255,124,91
55,95,255,124,91
55,96,255,124,91
55,97,255,124,91
55,98,255,124,91
55,99,255,124,91
55,100,255,125,90
55,101,255,125,90
55,102,255,126,90
55,103,255,128,89
55,104,255,129,89
55,105,255,130,88
55,106,255,132,87
55,107,255,133,87
55,108,255,135,86
55,109,255,137,85
55,110,255,139,84
55,111,255,141,84
55,112,255,143,83
55,113,255,145,82
55,114,255,148,81
55,115,255,150,81
55,116,255,153,80
55,117,255,156,80
55,118,255,158,79
55,119,255,161,79
55,120,255,164,78
55,121,255,167,78
55,122,255,170,78
55,123,255,173,78
55,124,255,176,78
55,125,255,179,78
55,126,255,182,78
55,127,255,185,78
55,128,255,188,79
55,129,255,191,79
55,130,255,194,80
55,131,255,198,80
55,132,255,201,80
55,133,255,204,80
55,134,255,207,80
55,135,255,210,80
55,136,255,213,68
55,137,247,214,0
55,138,236,216,0
55,139,225,217,0
55,140,214,218,0
55,141,203,219,0
55,142,191,220,0
55,143,178,221,0
55,144,163,222,0
55,145,146,224,0
55,146,125,225,0
55,147,96,227,0
55,148,44,228,0
55,149,0,227,74
55,150,0,224,106
55,151,0,222,124
55,152,0,220,138
55,153,0,217,147
55,154,0,216,155
55,155,0,214,162
55,156,0,212,167
55,157,0,210,172
55,158,0,209,175
55,159,0,207,179
56,0,0,203,188
56,1,0,202,189
56,2,0,201,191
56,3,0,200,193
56,4,0,199,194
56,5,0,198,196
56,6,0,197,197
56,7,0,197,198
56,8,0,196,199
56,9,0,196,199
56,10,0,195,200
56,11,0,195,200
56,12,0,195,201
56,13,0,195,201
56,14,0,195,201
56,15,0,195,200
56,16,0,195,200
56,17,0,196,200
56,18,0,196,199
56,19,0,196,198
56,20,0,197,197
56,21,0,198,196
56,22,0,198,195
56,23,0,199,194
56,24,0,200,192
56,25,0,201,190
56,26,0,202,188
56,27,0,203,186
56,28,0,205,184
56,29,0,206,181
56,30,0,207,178
56,31,0,209,175
56,32,0,210,171
56,33,0,212,166
56,34,0,214,161
56,35,0,216,154
56,36,0,218,146
56,37,0,220,135
56,38,0,222,121
56,39,0,225,101
56,40,0,227,64
56,41,59,228,0
56,42,102,226,0
56,43,129,225,0
56,44,150,223,0
56,45,166,222,0
56,46,180,221,0
56,47,193,220,0
56,48,205,219,0
56,49,217,218,0
56,50,228,217,0
56,51,239,215,0
56,52,249,214,0
56,53,255,213,79
56,54,255,210,80
56,55,255,207,80
56,56,255,203,80
56,57,255,200,80
56,58,255,197,80
56,59,255,194,79
56,60,255,191,79
56,61,255,188,79
56,62,255,184,78
56,63,255,181,78
56,64,255,178,78
56,65,255,175,78
56,66,255,172,78
56,67,255,169,78
56,68,255,166,78
56,69,255,163,78
56,70,255,160,79
56,71,255,158,79
56,72,255,155,80
56,73,255,152,80
56,74,255,150,81
56,75,255,147,82
56,76,255,145,82
56,77,255,143,83
56,78,255,141,84
56,79,255,138,85
56,80,255,137,85
56,81,255,135,86
56,82,255,133,87
56,83,255,131,88
56,84,255,130,88
56,85,255,128,89
56,86,255,127,89
56,87,255,126,90
56,88,255,125,90
56,89,255,125,90
56,90,255,124,91
56,91,255,124,91
56,92,255,124,91
56,93,255,124,91
56,94,255,124,91
56,95,255,124,91
56,96,255,124,91
56,97,255,125,90
56,98,255,126,90
56,99,255,127,89
56,100,255,128,89
56,101,255,129,88
56,102,255,131,88
56,103,255,132,87
56,104,255,134,86
56,105,255,136,86
56,106,255,137,85
56,107,255,140,84
56,108,255,142,83
56,109,255,144,83
56,110,255,146,82
56,111,255,149,81
56,112,255,151,81
56,113,255,154,80
56,114,255,157,79
56,115,255,159,79
56,116,255,162,79
56,117,255,165,78
56,118,255,168,78
56,119,255,171,78
56,120,255,174,78
56,121,255,177,78
56,122,255,180,78
56,123,255,183,78
56,124,255,186,79
56,125,255,189,79
56,126,255,192,79
56,127,255,195,80
56,128,255,199,80
56,129,255,202,80
56,130,255,205,80
56,131,255,208,80
56,132,255,211,79
56,133,255,213,0
56,134,244,215,0
56,135,233,216,0
56,136,222,217,0
56,137,211,218,0
56,138,200,219,0
56,139,187,221,0
56,140,174,222,0
56,141,158,223,0
56,142,140,224,0
56,143,116,225,0
56,144,84,227,0
56,145,0,229,17
56,146,0,226,86
56,147,0,223,113
56,148,0,221,129
56,149,0,219,141
56,150,0,217,150
56,151,0,215,157
56,152,0,213,164
56,153,0,211,168
56,154,0,210,173
56,155,0,208,176
56,156,0,207,180
56,157,0,205,183
56,158,0,204,185
56,159,0,203,188
57,0,0,199,193
57,1,0,199,195
57,2,0,198,196
57,3,0,197,197
57,4,0,196,198
57,5,0,196,199
57,6,0,196,200
57,7,0,195,200
57,8,0,195,200
57,9,0,195,201
57,10,0,195,201
57,11,0,195,201
57,12,0,195,200
57,13,0,195,200
57,14,0,196,199
57,15,0,196,199
57,16,0,197,198
57,17,0,197,197
57,18,0,198,196
57,19,0,199,195
57,20,0,200,193
57,21,0,200,192
57,22,0,201,190
57,23,0,203,188
57,24,0,204,186
57,25,0,205,183
57,26,0,206,180
57,27,0,208,177
57,28,0,209,174
57,29,0,211,169
57,30,0,213,164
57,31,0,215,159
57,32,0,216,152
57,33,0,219,143
57,34,0,221,131
57,35,0,223,115
57,36,0,225,92
57,37,0,228,42
57,38,76,227,0
57,39,111,226,0
57,40,136,224,0
57,41,155,223,0
57,42,170,222,0
57,43,185,221,0
57,44,197,220,0
57,45,209,219,0
57,46,220,218,0
57,47,231,216,0
57,48,242,215,0
57,49,252,214,0
57,50,255,212,79
57,51,255,209,80
57,52,255,206,80
57,53,255,202,80
57,54,255,199,80
57,55,255,196,80
57,56,255,193,79
57,57,255,190,79
57,58,255,186,79
57,59,255,183,78
57,60,255,180,78
57,61,255,177,78
57,62,255,174,78
57,63,255,171,78
57,64,255,168,78
57,65,255,165,78
57,66,255,162,78
57,67,255,160,79
57,68,255,157,79
57,69,255,154,80
57,70,255,152,80
57,71,255,149,81
57,72,255,147,82
57,73,255,144,83
57,74,255,142,83
57,75,255,140,84
57,76,255,138,85
57,77,255,136,86
57,78,255,134,86
57,79,255,132,87
57,80,255,131,88
57,81,255,129,88
57,82,255,128,89
57,83,255,127,89
57,84,255,126,90
57,85,255,125,90
57,86,255,125,90
57,87,255,124,91
57,88,255,124,91
57,89,255,124,91
57,90,255,124,91
57,91,255,124,91
57,92,255,124,91
57,93,255,125,90
57,94,255,125,90
57,95,255,126,90
57,96,255,127,89
57,97,255,128,89
57,98,255,130,88
57,99,255,131,88
57,100,255,133,87
57,101,255,134,86
57,102,255,136,86
57,103,255,138,85
57,104,255,140,84
57,105,255,142,83
57,106,255,145,82
57,107,255,147,82
57,108,255,149,81
57,109,255,152,80
57,110,255,155,80
57,111,255,157,79
57,112,255,160,79
57,113,255,163,78
57,114,255,166,78
57,115,255,169,78
57,116,255,172,78
57,117,255,175,78
57,118,255,178,78
57,119,255,181,78
57,120,255,184,78
57,121,255,187,79
57,122,255,190,79
57,123,255,193,79
57,124,255,196,80
57,125,255,200,80
57,126,255,203,80
57,127,255,206,80
57,128,255,209,80
57,129,255,212,79
57,130,251,214,0
57,131,240,215,0
57,132,230,217,0
57,133,219,218,0
57,134,207,219,0
57,135,195,220,0
57,136,183,221,0
57,137,169,222,0
57,138,153,223,0
57,139,133,224,0
57,140,108,226,0
57,141,70,228,0
57,142,0,228,53
57,143,0,225,96
57,144,0,223,118
57,145,0,220,133
57,146,0,218,144
57,147,0,216,153
57,148,0,214,160
57,149,0,212,165
57,150,0,211,170
57,151,0,209,174
57,152,0,208,178
57,153,0,206,181
57,154,0,205,183
57,155,0,204,186
57,156,0,202,188
57,157,0,201,190
57,158,0,200,192
57,159,0,199,193
58,0,0,197,198
58,1,0,196,198
58,2,0,196,199
58,3,0,195,200
58,4,0,195,200
58,5,0,195,200
58,6,0,195,201
58,7,0,195,201
58,8,0,195,201
58,9,0,195,200
58,10,0,195,200
58,11,0,196,199
58,12,0,196,199
58,13,0,197,198
58,14,0,197,197
58,15,0,198,195
58,16,0,199,194
58,17,0,200,193
58,18,0,201,191
58,19,0,202,189
58,20,0,203,187
58,21,0,204,185
58,22,0,205,182
58,23,0,207,179
58,24,0,208,176
58,25,0,210,172
58,26,0,212,168
58,27,0,213,163
58,28,0,215,157
58,29,0,217,149
58,30,0,219,140
58,31,0,221,127
58,32,0,224,110
58,33,0,226,82
58,34,20,229,0
58,35,89,227,0
58,36,121,225,0
58,37,142,224,0
58,38,160,223,0
58,39,175,221,0
58,40,188,220,0
58,41,201,219,0
58,42,213,218,0
58,43,224,217,0
58,44,234,216,0
58,45,245,215,0
58,46,255,213,31
58,47,255,211,80
58,48,255,208,80
58,49,255,205,80
58,50,255,201,80
58,51,255,198,80
58,52,255,195,80
58,53,255,192,79
58,54,255,189,79
58,55,255,186,79
58,56,255,182,78
58,57,255,179,78
58,58,255,176,78
58,59,255,173,78
58,60,255,170,78
58,61,255,167,78
58,62,255,164,78
58,63,255,162,79
58,64,255,159,79
58,65,255,156,79
58,66,255,153,80
58,67,255,151,81
58,68,255,148,81
58,69,255,146,82
58,70,255,144,83
58,71,255,141,84
58,72,255,139,84
58,73,255,137,85
58,74,255,135,86
58,75,255,133,87
58,76,255,132,87
58,77,255,130,88
58,78,255,129,89
58,79,255,128,89
58,80,255,127,90
58,81,255,126,90
58,82,255,125,90
58,83,255,124,91
58,84,255,124,91
58,85,255,124,91
58,86,255,124,91
58,87,255,124,91
58,88,255,124,91
58,89,255,124,91
58,90,255,125,90
58,91,255,125,90
58,92,255,126,90
58,93,255,128,89
58,94,255,129,89
58,95,255,130,88
58,96,255,131,87
58,97,255,133,87
58,98,255,135,86
58,99,255,137,85
58,100,255,139,85
58,101,255,141,84
58,102,255,143,83
58,103,255,145,82
58,104,255,148,82
58,105,255,150,81
58,106,255,153,80
58,107,255,156,80
58,108,255,158,79
58,109,255,161,79
58,110,255,164,78
58,111,255,167,78
58,112,255,170,78
58,113,255,173,78
58,114,255,176,78
58,115,255,179,78
58,116,255,182,78
58,117,255,185,78
58,118,255,188,79
58,119,255,191,79
58,120,255,194,79
58,121,255,197,80
58,122,255,201,80
58,123,255,204,80
58,124,255,207,80
58,125,255,210,80
58,126,255,213,74
58,127,248,214,0
58,128,237,216,0
58,129,226,217,0
58,130,215,218,0
58,131,204,219,0
58,132,192,220,0
58,133,178,221,0
58,134,164,222,0
58,135,147,223,0
58,136,127,225,0
58,137,98,226,0
58,138,49,228,0
58,139,0,227,71
58,140,0,224,104
58,141,0,222,123
58,142,0,220,137
58,143,0,218,147
58,144,0,216,155
58,145,0,214,162
58,146,0,212,167
58,147,0,210,171
58,148,0,209,175
58,149,0,207,179
58,150,0,206,182
58,151,0,204,184
58,152,0,203,187
58,153,0,202,189
58,154,0,201,191
58,155,0,200,192
58,156,0,199,194
58,157,0,198,195
58,158,0,197,197
58,159,0,197,198
59,0,0,195,200
59,1,0,195,200
59,2,0,195,201
59,3,0,195,201
59,4,0,195,201
59,5,0,195,200
59,6,0,195,200
59,7,0,196,200
59,8,0,196,199
59,9,0,196,198
59,10,0,197,197
59,11,0,198,196
59,12,0,198,195
59,13,0,199,194
59,14,0,200,192
59,15,0,201,190
59,16,0,202,189
59,17,0,203,187
59,18,0,205,184
59,19,0,206,182
59,20,0,207,178
59,21,0,209,175
59,22,0,210,171
59,23,0,212,166
59,24,0,214,161
59,25,0,216,154
59,26,0,218,146
59,27,0,220,136
59,28,0,222,122
59,29,0,225,103
59,30,0,227,68
59,31,54,228,0
59,32,100,226,0
59,33,128,225,0
59,34,149,223,0
59,35,165,222,0
59,36,179,221,0
59,37,193,220,0
59,38,205,219,0
59,39,216,218,0
59,40,227,217,0
59,41,238,216,0
59,42,249,214,0
59,43,255,213,79
59,44,255,210,80
59,45,255,207,80
59,46,255,204,80
59,47,255,200,80
59,48,255,197,80
59,49,255,194,79
59,50,255,191,79
59,51,255,188,79
59,52,255,185,78
59,53,255,182,78
59,54,255,178,78
59,55,255,175,78
59,56,255,172,78
59,57,255,169,78
59,58,255,166,78
59,59,255,164,78
59,60,255,161,79
59,61,255,158,79
59,62,255,155,80
59,63,255,153,80
59,64,255,150,81
59,65,255,148,82
59,66,255,145,82
59,67,255,143,83
59,68,255,141,84
59,69,255,139,85
59,70,255,137,85
59,71,255,135,86
59,72,255,133,87
59,73,255,131,87
59,74,255,130,88
59,75,255,128,89
59,76,255,127,89
59,77,255,126,90
59,78,255,125,90
59,79,255,125,90
59,80,255,124,91
59,81,255,124,91
59,82,255,124,91
59,83,255,124,91
59,84,255,124,91
59,85,255,124,91
59,86,255,124,91
59,87,255,125,90
59,88,255,126,90
59,89,255,127,90
59,90,255,128,89
59,91,255,129,88
59,92,255,131,88
59,93,255,132,87
59,94,255,134,86
59,95,255,135,86
59,96,255,137,85
59,97,255,139,84
59,98,255,141,84
59,99,255,144,83
59,100,255,146,82
59,101,255,149,81
59,102,255,151,81
